customer_id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,name,occupation,risk_rating,is_pep,avg_monthly_volume,volume_deviation_pct
1823,67,70,1952,5,Male,172 Third Lane,33.27,-111.94,$32056,65362.0,27745.0,743,6,Jennifer Williams,Retired,Low,False,6721.09,0.23394449374254156
589,58,72,1961,11,Male,250 Hillside Drive,40.55,-81.91,$13259,27035.0,58050.0,595,2,Robert Lewis,Teacher,Low,False,2967.8433333333337,0.31733382652117637
49,38,74,1981,6,Male,190 Burns Avenue,40.81,-81.93,$18962,38663.0,59053.0,686,3,Melissa King,Nurse,Low,False,4134.45,0.2832268577192663
1350,22,65,1998,2,Female,637 Main Avenue,33.84,-118.07,$21940,44740.0,103896.0,651,1,Eric Pierce,Student,Low,False,49289.051666666666,12.220130084935182
1525,43,70,1976,9,Female,534 Sixth Boulevard,29.88,-90.06,$19126,38994.0,0.0,728,4,Ashley Cook,Sales,Low,False,4092.1949999999997,0.25933066625634704
69,54,67,1965,10,Female,3067 First Street,40.52,-81.47,$18794,38318.0,93284.0,748,6,Keith Choi,Sales,Low,False,4262.79,0.33497259773474597
234,42,73,1977,11,Female,8027 Main Drive,32.76,-96.59,$18452,37623.0,923.0,726,6,Cheyenne Bass,Engineer,Low,False,4176.251666666667,0.33203147011136813
608,32,65,1987,10,Male,702 Grant Drive,37.78,-121.99,$0,2365.0,0.0,769,3,Karen Wells,Nurse,Low,False,370.0933333333334,0.87785200845666
1064,50,65,1969,12,Female,477 Madison Lane,37.68,-122.43,$23752,48428.0,72566.0,654,1,Chad Moore,Manager,Low,False,5026.833333333333,0.24560171801437186
374,58,66,1961,11,Male,50 Spruce Street,38.47,-121.44,$15290,31177.0,18859.0,689,5,Sean Huang,Sales,Low,False,3431.498333333333,0.3207807037238989
286,38,69,1981,10,Male,4232 Grant Drive,31.15,-88.55,$18746,38223.0,30756.0,725,4,Robert Reilly,Engineer,Low,False,4056.9933333333333,0.27368129136907093
1419,53,64,1966,9,Female,634 Grant Boulevard,33.74,-84.37,$30157,61490.0,116180.0,647,1,Joseph Cunningham,Manager,Low,False,6385.223333333332,0.24609985363473724
1435,41,78,1978,10,Female,9872 Lexington Street,34.06,-84.27,$45132,92017.0,157723.0,703,3,Kristen Smith,Nurse,Low,False,9230.618333333334,0.2037712596585415
1683,43,69,1976,12,Male,85 East Drive,31.84,-106.43,$12313,25109.0,92.0,850,3,Evelyn Hendricks,Sales,Low,False,2778.99,0.3281245768449559
727,44,68,1975,5,Male,310 Bayview Boulevard,38.63,-90.24,$19874,40522.0,81572.0,801,5,Andrea Hernandez,Manager,Low,False,4332.681666666666,0.28306055969596744
1150,46,67,1973,4,Male,5692 Jefferson Boulevard,32.83,-97.17,$30913,63030.0,93406.0,791,5,Gina Brooks,Manager,Low,False,6426.3516666666665,0.22348437252102177
332,61,65,1958,7,Male,8794 Catherine Lane,39.52,-85.77,$18324,37362.0,21600.0,703,4,Carol Obrien,Manager,Low,False,3953.183333333333,0.26969113002515915
487,52,68,1967,7,Male,9028 Valley Stream Avenue,42.66,-73.79,$27005,55059.0,162462.0,735,3,Bruce Patton,Sales,Low,False,5668.453333333334,0.23542817704644114
735,49,67,1970,12,Female,676 Bayview Street,47.79,-122.2,$33226,67743.0,67132.0,752,3,Scott Mckinney,Sales,Low,False,7070.575,0.25248217528010264
137,33,65,1986,7,Female,3177 Oak Avenue,36.33,-82.36,$20142,41069.0,64073.0,644,3,Brandon Wiley,Teacher,Low,False,4298.973333333333,0.2561221359176021
570,34,65,1985,9,Male,6781 Ocean View Drive,34.29,-83.83,$15814,32245.0,43097.0,625,1,Ronald Turner,Nurse,Low,False,3531.24,0.31415351217242976
1121,44,68,1975,6,Female,8476 Lincoln Street,32.78,-79.99,$41380,84365.0,113529.0,796,5,Carrie Brooks,Engineer,Low,False,8818.183333333332,0.2542902862561487
860,55,65,1965,2,Male,7035 River Boulevard,39.01,-77.02,$30794,62791.0,193215.0,692,4,Dale Davis,Manager,Low,False,6554.686666666666,0.25266742049019747
518,31,61,1988,4,Male,558 North Street,44.06,-70.39,$22283,45433.0,91998.0,523,1,Rebecca Stein,Teacher,Low,False,4770.753333333333,0.2600761560979903
1203,36,62,1984,2,Male,5867 East Street,43.42,-73.71,$20371,41537.0,128044.0,582,1,Gerald Webb,Engineer,Low,False,4361.04,0.2599003298264197
944,58,71,1961,10,Male,3817 Martin Luther King Avenue,33.77,-118.34,$58517,119308.0,89328.0,789,6,Emily Murphy,Teacher,Low,False,11931.08,0.20002816240319168
388,25,66,1994,10,Female,6444 Maple Lane,28.92,-81.92,$8491,17310.0,21853.0,749,2,Annette Hendrix,Sales,Low,False,2156.568333333333,0.4950213749277874
741,75,66,1944,9,Male,239 Third Drive,42.35,-71.06,$21695,41316.0,22629.0,826,1,Wendy Harris,Retired,Low,False,4336.988333333334,0.25965388711395104
1737,52,65,1967,3,Male,14813 El Camino Drive,42.46,-82.94,$18487,37686.0,41173.0,739,4,James Hancock,Manager,Low,False,3924.1316666666667,0.24952449185373884
1709,62,69,1957,3,Female,628 Third Avenue,40.46,-96.37,$17420,35519.0,111115.0,744,1,Eric Williams,Engineer,Low,False,3886.806666666667,0.3131473295982432
1018,90,71,1929,10,Female,350 Main Boulevard,29.57,-81.21,$17142,31805.0,614.0,755,6,Shelby Cook,Retired,Low,False,3437.0466666666666,0.2967948435780537
275,43,58,1977,2,Female,973 River Street,29.56,-95.02,$37415,76288.0,120771.0,710,4,Ashley Miranda,Engineer,Low,False,7844.228333333333,0.2338865876677851
1367,49,67,1970,6,Female,364 Plum Lane,44.52,-87.98,$16801,34255.0,36094.0,708,4,Alison Blake,Engineer,Low,False,3686.7666666666664,0.29152532477010645
1965,24,65,1996,1,Male,34 Oak Boulevard,43.9,-123.02,$18364,37443.0,0.0,745,1,Christine Gonzalez,Student,Low,False,4159.501666666666,0.3330667948615226
284,51,65,1968,4,Male,822 Martin Luther King Drive,33.44,-111.76,$25005,50980.0,0.0,754,4,Joseph Mejia,Engineer,Low,False,18108.265000000003,3.2624397803060035
79,70,66,1949,10,Female,990 North Lane,30.36,-87.17,$20045,29164.0,19851.0,625,4,Denise Moore,Retired,Low,False,3201.3233333333337,0.31723631874914293
1515,77,67,1942,12,Female,7239 Hill Lane,40.34,-76.42,$20983,30457.0,19314.0,520,5,Tyler Castro,Retired,Low,False,3434.4466666666667,0.35316544636700925
1934,47,67,1973,1,Female,820 Second Lane,34.0,-118.3,$13614,27763.0,59691.0,691,1,Joshua Dunn,Engineer,Low,False,3059.081666666667,0.32222670460685093
9,29,60,1990,12,Male,22 Mill Drive,32.63,-117.05,$20102,40988.0,89801.0,540,3,Tony Brock,Teacher,Low,False,4418.571666666667,0.293619108031619
1964,68,64,1951,12,Male,973 Federal Drive,35.64,-78.45,$22644,38637.0,30595.0,643,4,Carolyn Collins,Retired,Low,False,4077.01,0.26625048528612477
982,46,67,1973,10,Male,9232 Mill Drive,40.49,-74.48,$32610,66489.0,45974.0,729,4,Kimberly Williams,Manager,Low,False,6831.468333333333,0.23295011204860946
1676,51,65,1968,12,Male,919 Martin Luther King Lane,38.81,-94.45,$24981,50936.0,88447.0,681,3,Steven Williams,Sales,Low,False,5278.565,0.24357585990262287
1519,41,72,1978,3,Female,98086 Essex Drive,45.6,-108.68,$19625,40012.0,59472.0,849,4,Brandon Myers,Sales,Low,False,29013.471666666665,7.701431070678796
1098,50,71,1969,3,Male,772 Fifth Boulevard,42.67,-95.3,$16901,34456.0,54634.0,752,4,Stephanie Soto,Sales,Low,False,3711.896666666667,0.2927432087299745
554,59,67,1960,8,Male,6310 Sixth Street,29.66,-95.04,$26170,53357.0,114266.0,690,5,Jill Kelly,Sales,Low,False,5535.311666666667,0.24489270386266104
596,28,65,1991,11,Male,914 George Street,40.64,-73.94,$16985,34629.0,34484.0,721,3,Craig Chang,Teacher,Low,False,3672.7116666666666,0.27270611337318434
170,34,71,1985,9,Male,79948 Sixth Avenue,35.01,-97.37,$18137,36983.0,58895.0,768,4,Angela Livingston,Nurse,Low,False,4115.986666666667,0.3355282156666576
794,49,67,1970,11,Female,803 Plum Avenue,33.94,-118.2,$14528,29621.0,0.0,730,3,Laura Davis,Manager,Low,False,3201.0399999999995,0.2967988926774922
1697,64,67,1955,6,Male,317 Wessex Boulevard,42.06,-83.97,$20108,41002.0,97188.0,685,6,Melissa Davis,Engineer,Low,False,4256.6033333333335,0.24577435247061133
573,52,69,1967,7,Male,7970 Little Creek Drive,33.79,-82.47,$14717,30011.0,84166.0,589,1,Matthew Miranda,Nurse,Low,False,3285.785,0.3138322615041151
1715,32,72,1987,3,Female,4460 11th Avenue,42.27,-89.06,$24589,50137.0,90747.0,679,1,Travis Thomas,Sales,Low,False,5225.473333333333,0.250686718391607
1607,21,66,1998,4,Male,724 Valley Stream Street,32.91,-96.62,$27057,55166.0,70698.0,689,1,Deanna Cox,Student,Low,False,23366.039999999997,4.082704564405612
1026,84,70,1935,5,Male,2116 Second Drive,36.52,-119.39,$13194,17016.0,691.0,714,4,Thomas Rivera,Retired,Low,False,2034.6466666666665,0.43487070992007515
1892,22,62,1997,7,Male,449 Washington Street,35.01,-97.33,$15966,32557.0,60053.0,637,2,Erika Freeman,Student,Low,False,3538.035,0.30406425653469293
402,47,72,1972,6,Male,77931 Lincoln Avenue,33.83,-83.89,$21556,43954.0,60913.0,744,3,Brian Mendoza,Nurse,Low,False,4607.068333333334,0.25778814214861007
1628,56,59,1964,2,Male,438 Seventh Avenue,39.77,-86.14,$31114,63439.0,199706.0,786,2,Diane Bailey,Manager,Low,False,6588.268333333333,0.24622424691435868
553,73,65,1947,1,Male,471 Ocean Boulevard,37.78,-90.42,$17707,34067.0,17902.0,628,1,Katie Sullivan,Retired,Low,False,3600.433333333333,0.26824199371826096
1551,47,70,1972,12,Male,148 Hillside Boulevard,40.15,-89.36,$17510,35699.0,63264.0,687,5,Ashley Hawkins,Engineer,Low,False,3930.6966666666667,0.32127958766352
1672,28,70,1991,9,Male,919 Washington Drive,41.45,-81.92,$36610,74644.0,204251.0,792,3,Eric Murray,Engineer,Low,False,7574.378333333334,0.21768045656717228
426,26,65,1993,4,Female,8709 Fifth Street,42.9,-85.82,$20773,42348.0,6204.0,754,4,Cynthia Sanchez,Manager,Low,False,4383.650000000001,0.24217908756021542
1135,89,69,1931,1,Female,796 West Lane,33.84,-118.35,$31496,68010.0,0.0,704,7,John Jones,Retired,Low,False,7065.033333333333,0.24658726657844426
1420,87,70,1932,8,Female,673 11th Drive,44.94,-93.1,$38514,60652.0,0.0,688,4,Michael Reynolds,Retired,Low,False,6300.926666666666,0.24663852799577912
1589,39,70,1981,1,Female,6301 Hillside Avenue,34.02,-118.15,$13485,27494.0,44258.0,702,3,Ms. Gloria Benson,Manager,Low,False,3016.1733333333336,0.31643558594602467
1002,31,67,1988,4,Male,8446 Catherine Drive,35.43,-118.83,$19023,38788.0,77448.0,716,1,Michael Stevenson,Sales,Low,False,4034.4166666666665,0.24814375580076312
1411,57,66,1962,6,Female,3196 Elm Boulevard,41.92,-88.3,$33847,69007.0,52218.0,720,4,Sara Wilson,Engineer,Low,False,6999.224999999999,0.217133044473749
1654,43,66,1976,4,Male,385 Pine Drive,41.47,-71.3,$24194,49328.0,6197.0,693,5,Erika Davis,Nurse,Low,False,5166.24,0.25678884203697694
1330,65,61,1954,12,Female,35187 West Lane,34.4,-119.72,$33097,35404.0,30887.0,575,3,Eric Sullivan,Teacher,Low,False,3749.0783333333334,0.27073042594057173
790,34,65,1985,3,Female,480 Ocean View Boulevard,32.9,-116.89,$22740,46361.0,69620.0,743,2,Melissa Carlson,Teacher,Low,False,4878.55,0.2627553331463947
552,54,66,1965,4,Male,1416 Bayview Avenue,29.67,-82.33,$25767,52538.0,132409.0,602,1,Erin Newman,Manager,Low,False,5425.171666666666,0.23914233507175753
139,73,65,1947,1,Female,835 Main Street,40.64,-73.94,$19652,31317.0,4591.0,687,4,Daniel Taylor,Retired,Low,False,3325.306666666667,0.2741859054187821
1280,28,66,1991,10,Male,7933 Plum Lane,34.06,-117.79,$16025,32676.0,88515.0,641,1,Nicole Pacheco,Sales,Low,False,3594.1433333333334,0.31992043089729466
883,33,60,1987,2,Male,6174 East Street,45.53,-122.6,$26647,54333.0,103224.0,584,1,Mary Chavez,Teacher,Low,False,5568.946666666667,0.229958956803416
359,66,61,1953,7,Male,338 Littlewood Street,33.94,-83.99,$24252,57383.0,20725.0,799,4,Luis West,Retired,Low,False,5977.248333333333,0.2499691546276771
1921,44,65,1975,3,Male,704 Third Avenue,34.12,-83.22,$15726,32064.0,9833.0,709,3,Shawn Evans,Engineer,Low,False,3541.421666666667,0.3253823602794413
651,53,66,1966,5,Female,810 Summit Lane,38.56,-76.07,$16852,34361.0,41375.0,643,1,Meghan Sellers,Manager,Low,False,3871.896666666667,0.35219463927126693
557,59,54,1960,9,Male,350 Jefferson Boulevard,33.97,-118.35,$18476,28245.0,13411.0,669,1,Michelle Herman,Nurse,Low,False,3069.888333333334,0.3042542042839442
1071,26,69,1993,3,Male,4693 Essex Street,44.07,-103.23,$18816,38363.0,63974.0,838,3,Lauren Carr DDS,Manager,Low,False,4142.115000000001,0.2956593592784716
1175,93,69,1926,9,Male,748 Martin Luther King Street,40.84,-73.87,$12475,10782.0,346.0,770,7,Sarah Brown,Retired,Low,False,1309.09,0.4569727323316637
1936,86,68,1933,7,Female,406 El Camino Boulevard,44.4,-73.0,$26951,35685.0,1135.0,714,5,Tracy Smith,Retired,Low,False,3815.7400000000002,0.28314081546868447
182,49,70,1971,2,Female,916 Birch Drive,26.14,-81.79,$25006,50984.0,65126.0,616,2,Veronica Rodriguez,Nurse,Low,False,5319.458333333333,0.25203004864271145
468,48,65,1971,9,Female,76 Lexington Boulevard,41.65,-91.53,$23238,47374.0,35312.0,714,2,Andre Reynolds,Manager,Low,False,4854.191666666667,0.22958373791531225
1651,33,66,1986,3,Male,632 Pine Drive,35.15,-89.75,$27474,56018.0,100163.0,739,2,Lori Joseph,Manager,Low,False,5781.62,0.23852047556142672
1714,23,65,1996,6,Female,427 Martin Luther King Street,30.06,-95.38,$35807,73011.0,240352.0,794,2,Jeffrey Clark,Student,Low,False,7376.240000000001,0.2123499198750874
1839,59,60,1960,6,Female,1892 Catherine Street,37.13,-85.96,$13456,27439.0,84665.0,631,1,Charles Peters,Manager,Low,False,2970.4600000000005,0.29908232807318064
1585,35,69,1984,11,Female,4346 El Camino Boulevard,30.33,-81.65,$20710,42229.0,0.0,688,3,Heather Butler,Nurse,Low,False,4507.708333333333,0.2809325345141964
1245,54,58,1965,9,Female,780 Ocean Avenue,37.43,-76.54,$21040,42900.0,111007.0,802,6,Shane Martinez,Nurse,Low,False,4643.36,0.29884195804195784
732,60,68,1959,8,Male,513 Tenth Avenue,37.68,-97.34,$19224,39191.0,43396.0,756,6,Matthew Thomas,Manager,Low,False,4141.123333333334,0.2679819346278485
342,18,68,2001,6,Male,3033 Maple Lane,38.94,-77.19,$62840,128123.0,135808.0,699,1,Mary Proctor,Student,Low,False,12911.258333333333,0.20926843736097347
476,68,71,1951,9,Male,26 El Camino Street,40.93,-76.25,$20340,41473.0,98151.0,724,3,Chad Shaffer,Retired,Low,False,4434.849999999999,0.28320111880018317
164,76,67,1943,8,Male,772 Lexington Street,40.84,-84.33,$18287,37829.0,20185.0,658,4,Stephanie Dominguez,Retired,Low,False,4075.28,0.29274789182902006
539,21,68,1998,8,Female,3701 Birch Street,42.7,-84.55,$16954,34568.0,81953.0,765,1,Lisa Gibson,Student,Low,False,3747.1066666666666,0.30077759777829205
40,71,74,1948,6,Male,2786 Forest Lane,39.92,-83.79,$14342,29243.0,30686.0,726,4,Robert Cruz,Retired,Low,False,3354.341666666667,0.37646958246417966
1,43,74,1976,4,Female,113 Burns Lane,30.44,-87.18,$22247,45360.0,14587.0,704,3,Jeff Smith,Teacher,Low,False,4758.391666666666,0.25883377425044085
272,30,67,1989,8,Female,387 Plum Avenue,39.79,-75.14,$26193,53407.0,125586.0,767,3,Dr. Michael Adams DVM,Sales,Low,False,5591.384999999999,0.25632632426460944
521,21,70,1998,9,Female,1241 11th Boulevard,34.06,-118.08,$16101,32829.0,44141.0,652,1,Amanda Johnson,Student,Low,False,3497.81,0.2785561546193914
988,68,68,1951,4,Male,344 Washington Drive,29.91,-90.05,$20042,39832.0,5377.0,785,4,Mr. Kevin Nixon,Retired,Low,False,4203.655,0.2664154448684475
660,31,68,1988,9,Female,256 Jefferson Street,37.55,-77.46,$21602,44041.0,109159.0,680,2,Nicholas Fox,Sales,Low,False,4650.998333333333,0.26727322267886733
1381,79,68,1940,10,Male,1699 West Lane,41.69,-81.33,$24878,29517.0,2470.0,690,4,Nicole Ramirez,Retired,Low,False,3260.5033333333336,0.32554256868923
184,50,69,1969,4,Female,8886 Little Creek Street,42.83,-89.07,$21348,43529.0,126175.0,797,6,Kelly Bishop,Sales,Low,False,4514.453333333334,0.244536745617864
1183,53,66,1966,5,Male,852 Tenth Boulevard,38.31,-85.76,$16097,32820.0,23004.0,740,4,Mark Alvarado,Nurse,Low,False,3617.846666666667,0.322795856185253
905,69,73,1950,11,Male,385 Maple Street,37.55,-122.26,$47524,96901.0,182809.0,701,5,Melinda Ryan,Retired,Low,False,9775.223333333333,0.21054148048007754
419,60,66,1959,11,Male,933 Valley Lane,38.14,-120.45,$16448,33540.0,74530.0,734,5,Lisa Berger,Nurse,Low,False,3523.485,0.2606386404293381
239,26,68,1993,3,Male,2519 Park Boulevard,44.88,-94.37,$20699,42201.0,138469.0,682,5,Alexandra Gibson,Teacher,Low,False,4370.876666666667,0.24287386554820986
1241,40,69,1979,3,Female,159 Plum Avenue,40.43,-84.38,$24227,49396.0,39549.0,814,3,Laura Rivera,Sales,Low,False,5266.958333333333,0.27952668232245526
383,48,66,1971,9,Male,6606 Oak Drive,30.81,-92.65,$16816,34287.0,77180.0,760,3,William Phillips,Sales,Low,False,3679.558333333333,0.28779712427450627
1816,39,69,1980,4,Female,251 Main Lane,40.47,-86.13,$16794,34241.0,79551.0,784,2,Michael Harper,Manager,Low,False,3607.9483333333337,0.2644309453579044
1501,40,67,1980,2,Male,8475 Essex Lane,39.98,-82.98,$17778,36247.0,34079.0,712,3,Richard Green,Nurse,Low,False,3859.4233333333336,0.27770794824399264
497,63,65,1956,11,Male,8414 Tenth Drive,43.54,-96.73,$25692,52380.0,8764.0,850,6,Laura Berry,Sales,Low,False,5561.243333333333,0.27405345551737303
893,18,68,2002,2,Male,4485 Plum Lane,43.05,-74.34,$17027,34716.0,18962.0,850,3,Dorothy Mclaughlin,Student,Low,False,3710.8849999999998,0.28271171793985467
44,85,67,1934,12,Male,8651 Seventh Street,43.48,-124.16,$16738,38194.0,1674.0,680,3,John Martinez,Retired,Low,False,3955.5716666666667,0.24278315965858513
661,64,67,1956,1,Male,894 Ocean Avenue,40.68,-75.22,$21005,42831.0,59948.0,566,3,Richard King,Teacher,Low,False,4497.856666666667,0.26016856949405803
939,80,59,1939,10,Female,4259 East Lane,40.04,-76.3,$19945,34819.0,2971.0,696,2,Denise Scott,Retired,Low,False,3804.935,0.31133059536459984
947,63,71,1956,9,Male,4117 Fifth Avenue,40.64,-73.94,$16985,34637.0,12623.0,710,4,Lindsey Kent,Teacher,Low,False,3671.3199999999997,0.2719300170338077
1749,50,61,1969,7,Female,415 Elm Street,42.39,-83.05,$8658,17657.0,21899.0,614,2,Mary Wood,Sales,Low,False,1985.426666666667,0.349330010760605
385,79,65,1941,2,Male,9983 Park Drive,32.23,-80.86,$21679,30434.0,23883.0,740,7,Richard Young,Retired,Low,False,3417.4583333333335,0.3474896497338503
67,23,65,1996,4,Female,1 Sixth Boulevard,47.22,-122.54,$23366,47639.0,0.0,732,2,Joseph Johnson,Student,Low,False,5043.886666666666,0.2705270891496463
1298,32,70,1987,12,Female,3535 West Drive,34.01,-118.2,$12557,25603.0,26348.0,729,2,Dr. Linda Underwood,Nurse,Low,False,2845.523333333333,0.3336827715502089
913,56,70,1963,5,Male,4943 Martin Luther King Lane,28.3,-81.41,$13964,28476.0,0.0,693,3,Nicole Gutierrez,Teacher,Low,False,3110.476666666667,0.3107781991852789
1634,66,68,1953,3,Male,703 West Drive,26.18,-98.11,$10091,20577.0,60152.0,825,4,Matthew Barber,Retired,Low,False,2430.72,0.4175360839772561
804,64,67,1955,7,Male,37 River Boulevard,36.97,-86.44,$14839,30252.0,24172.0,812,5,Kenneth Wilkinson,Manager,Low,False,3259.7966666666666,0.2930569879677376
1703,47,65,1972,8,Female,1532 Birch Drive,39.08,-108.55,$24115,49169.0,65994.0,747,2,Dennis Weiss,Teacher,Low,False,5178.303333333333,0.26379710793386074
1741,92,67,1927,10,Male,31 Hillside Lane,32.21,-110.88,$17460,24960.0,889.0,707,9,John Alvarez,Retired,Low,False,2763.9366666666665,0.32881570512820507
766,44,63,1975,8,Female,66 Plum Avenue,28.23,-82.17,$15187,30967.0,61201.0,685,3,Travis Nielsen,Engineer,Low,False,3428.3216666666667,0.3285064746342881
472,50,64,1969,4,Male,4480 Hillside Avenue,42.34,-88.11,$22578,46039.0,79738.0,672,4,Michael Price,Engineer,Low,False,4878.926666666667,0.27168531028041465
366,50,68,1969,12,Female,773 12th Street,44.01,-88.55,$19573,39911.0,93823.0,625,7,Joseph Graham,Nurse,Low,False,4367.578333333334,0.31319535967527756
1205,22,69,1997,8,Male,152 Sixth Avenue,32.32,-95.3,$27948,56984.0,128684.0,680,5,Robert Reyes,Student,Low,False,5981.541666666667,0.2596255089147831
1705,50,68,1970,2,Male,952 Valley Avenue,35.95,-85.03,$13708,27952.0,2070.0,850,3,Joseph Blanchard,Sales,Low,False,2974.0,0.27676016027475675
626,22,65,1997,6,Female,394 Essex Boulevard,26.11,-80.39,$42160,85954.0,108684.0,746,2,Joseph Gomez,Student,Low,False,8804.685,0.22921818647183378
1638,79,64,1940,8,Female,6337 Spruce Street,44.67,-93.24,$34186,57824.0,31354.0,668,5,Lisa Pearson,Retired,Low,False,6089.115000000001,0.26365142501383515
1953,29,68,1991,1,Female,21 Lafayette Drive,43.59,-88.28,$21579,43996.0,16260.0,842,3,Devin Lang,Nurse,Low,False,4733.901666666667,0.29118147104282205
1771,41,66,1978,12,Male,7662 Mountain View Boulevard,38.76,-121.28,$25476,51943.0,61722.0,794,3,Kevin Murray,Nurse,Low,False,5460.221666666667,0.2614338794447761
931,34,73,1985,12,Male,2707 Main Boulevard,35.1,-90.0,$33974,69270.0,97114.0,540,1,Dana Powers,Nurse,Low,False,7064.743333333333,0.2238619893171647
1190,49,65,1970,8,Female,4480 Essex Drive,33.0,-80.17,$21769,44383.0,42369.0,707,7,Kelly Byrd,Nurse,Low,False,4758.268333333333,0.2865110515287385
371,82,63,1937,3,Male,19176 Grant Drive,37.55,-77.46,$43827,92368.0,2689.0,719,4,Emily Smith MD,Retired,Low,False,9298.651666666667,0.2080354668283389
1404,52,71,1967,11,Female,68 Sixth Avenue,32.3,-95.47,$17886,36472.0,80469.0,526,2,Jason Fox,Manager,Low,False,4026.978333333333,0.32495448563281415
1970,18,66,2001,6,Male,876 Main Avenue,42.32,-72.67,$25442,51873.0,70144.0,731,2,Heather Hardy,Student,Low,False,5372.306666666666,0.2427983729493184
